t_sec,id1_shoulder_pan[%],id2_shoulder_lift[%],id3_elbow_flex[mA],id4_wrist_flex[mA],id5_wrist_roll[mA],id6_gripper[mA]
34.544,0.0,0.0,0.0,0.0,0.0,0.0
34.565,0.0,0.0,0.0,0.0,0.0,0.0
34.601,0.0,0.0,0.0,0.0,0.0,0.0
34.622,0.0,0.0,0.0,0.0,0.0,0.0
34.643,0.0,0.0,0.0,0.0,0.0,0.0
34.664,0.0,0.0,0.0,0.0,0.0,0.0
34.685,0.0,0.0,0.0,0.0,0.0,0.0
34.72,0.0,0.0,0.0,0.0,0.0,0.0
34.741,0.0,0.0,0.0,0.0,0.0,0.0
34.762,0.0,0.0,0.0,0.0,0.0,0.0
34.783,0.0,0.0,0.0,0.0,0.0,0.0
34.804,0.0,0.0,0.0,0.0,0.0,0.0
34.839,0.0,0.0,0.0,0.0,0.0,0.0
34.86,0.0,0.0,0.0,0.0,0.0,0.0
34.881,0.0,0.0,0.0,0.0,0.0,0.0
34.902,0.0,0.0,0.0,0.0,0.0,0.0
34.923,0.0,0.0,0.0,0.0,0.0,0.0
34.958,0.0,0.0,0.0,0.0,0.0,0.0
34.979,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0,0.0,0.0
35.021,0.0,0.0,0.0,0.0,0.0,0.0
35.042,0.0,0.0,0.0,0.0,0.0,0.0
35.078,0.0,0.0,0.0,0.0,0.0,0.0
35.099,0.0,0.0,0.0,0.0,0.0,0.0
35.12,0.0,0.0,0.0,0.0,0.0,0.0
35.141,0.0,0.0,0.0,0.0,0.0,0.0
35.162,0.0,0.0,0.0,0.0,0.0,0.0
35.197,0.0,0.0,0.0,0.0,0.0,0.0
35.218,0.0,0.0,0.0,0.0,0.0,0.0
35.239,0.0,0.0,0.0,0.0,0.0,0.0
35.26,0.0,0.0,0.0,0.0,0.0,0.0
35.281,0.0,0.0,0.0,0.0,0.0,0.0
35.316,0.0,0.0,0.0,0.0,0.0,0.0
35.337,0.0,0.0,0.0,0.0,0.0,0.0
35.358,0.0,0.0,0.0,0.0,0.0,0.0
35.379,0.0,0.0,0.0,0.0,0.0,0.0
35.4,0.0,0.0,0.0,0.0,0.0,0.0
35.435,0.0,0.0,0.0,0.0,0.0,0.0
35.456,0.0,0.0,0.0,0.0,0.0,0.0
35.477,0.0,0.0,0.0,0.0,0.0,0.0
35.498,0.0,0.0,0.0,0.0,0.0,0.0
35.519,0.0,0.0,0.0,0.0,0.0,0.0
35.556,0.0,0.0,0.0,0.0,0.0,0.0
35.577,0.0,0.0,0.0,0.0,0.0,0.0
35.598,0.0,0.0,0.0,0.0,0.0,0.0
35.619,0.0,0.0,0.0,0.0,0.0,0.0
35.64,0.0,0.0,0.0,0.0,0.0,0.0
35.675,0.0,0.0,0.0,0.0,0.0,0.0
35.696,0.0,0.0,0.0,0.0,0.0,0.0
35.717,0.0,0.0,0.0,0.0,0.0,0.0
35.738,0.0,0.0,0.0,0.0,0.0,0.0
35.759,0.0,0.0,0.0,0.0,0.0,0.0
35.795,0.0,0.0,0.0,0.0,0.0,0.0
35.816,0.0,0.0,0.0,0.0,0.0,0.0
35.837,0.0,0.0,0.0,0.0,0.0,0.0
35.858,0.0,0.0,0.0,0.0,0.0,0.0
35.879,0.0,0.0,0.0,0.0,0.0,0.0
35.914,0.0,0.0,0.0,0.0,0.0,0.0
35.935,0.0,0.0,0.0,0.0,0.0,0.0
35.956,0.0,0.0,0.0,0.0,0.0,0.0
35.977,0.0,0.0,0.0,0.0,0.0,0.0
35.998,0.0,0.0,0.0,0.0,0.0,0.0
36.033,0.0,0.0,0.0,0.0,0.0,0.0
36.054,0.0,0.0,0.0,0.0,0.0,0.0
36.075,0.0,0.0,0.0,0.0,0.0,0.0
36.096,0.0,0.0,0.0,0.0,0.0,0.0
36.117,0.0,0.0,0.0,0.0,0.0,0.0
36.153,0.0,0.0,0.0,0.0,0.0,0.0
36.174,0.0,0.0,0.0,0.0,0.0,0.0
36.195,0.0,0.0,0.0,0.0,0.0,0.0
36.216,0.0,0.0,0.0,0.0,0.0,0.0
36.237,0.0,0.0,0.0,0.0,0.0,0.0
36.272,0.0,0.0,0.0,0.0,0.0,0.0
36.293,0.0,0.0,0.0,0.0,0.0,0.0
36.314,0.0,0.0,0.0,0.0,0.0,0.0
36.335,0.0,0.0,0.0,0.0,0.0,0.0
36.356,0.0,0.0,0.0,0.0,0.0,0.0
36.39,0.0,0.0,0.0,0.0,0.0,0.0
36.411,0.0,0.0,0.0,0.0,0.0,0.0
36.432,0.0,0.0,0.0,0.0,0.0,0.0
36.453,0.0,0.0,0.0,0.0,0.0,0.0
36.474,0.0,0.0,0.0,0.0,0.0,0.0
36.509,0.0,0.0,0.0,0.0,0.0,0.0
36.53,0.0,0.0,0.0,0.0,0.0,0.0
36.551,0.0,0.0,0.0,0.0,0.0,0.0
36.572,0.0,0.0,0.0,0.0,0.0,0.0
36.593,0.0,0.0,0.0,0.0,0.0,0.0
36.627,0.0,0.0,0.0,0.0,0.0,0.0
36.648,0.0,0.0,0.0,0.0,0.0,0.0
36.669,0.0,0.0,0.0,0.0,0.0,0.0
36.69,0.0,0.0,0.0,0.0,0.0,0.0
36.711,0.0,0.0,0.0,0.0,0.0,0.0
36.747,0.0,0.0,0.0,0.0,0.0,0.0
36.768,0.0,0.0,0.0,0.0,0.0,0.0
36.789,0.0,0.0,0.0,0.0,0.0,0.0
36.81,0.0,0.0,0.0,0.0,0.0,0.0
36.831,0.0,0.0,0.0,0.0,0.0,0.0
36.865,0.0,0.0,0.0,0.0,0.0,0.0
36.886,0.0,0.0,0.0,0.0,0.0,0.0
36.907,0.0,0.0,0.0,0.0,0.0,0.0
36.928,0.0,0.0,0.0,0.0,0.0,0.0
36.95,0.0,0.0,0.0,0.0,0.0,0.0
36.985,0.0,0.0,0.0,0.0,0.0,0.0
37.006,0.0,0.0,0.0,0.0,0.0,0.0
37.027,0.0,0.0,0.0,0.0,0.0,0.0
37.048,0.0,0.0,0.0,0.0,0.0,0.0
37.069,0.0,0.0,0.0,0.0,0.0,0.0
37.105,0.0,0.0,0.0,0.0,0.0,0.0
37.125,0.0,0.0,0.0,0.0,0.0,0.0
37.146,0.0,0.0,0.0,0.0,0.0,0.0
37.167,0.0,0.0,0.0,0.0,0.0,0.0
37.188,0.0,0.0,0.0,0.0,0.0,0.0
37.225,0.0,0.0,0.0,0.0,0.0,0.0
37.246,0.0,0.0,0.0,0.0,0.0,0.0
37.267,0.0,0.0,0.0,0.0,0.0,0.0
37.288,0.0,0.0,0.0,0.0,0.0,0.0
37.309,0.0,0.0,0.0,0.0,0.0,0.0
37.344,0.0,0.0,0.0,0.0,0.0,0.0
37.365,0.0,0.0,0.0,0.0,0.0,0.0
37.386,0.0,0.0,0.0,0.0,0.0,0.0
37.407,0.0,0.0,0.0,0.0,0.0,0.0
37.428,0.0,0.0,0.0,0.0,0.0,0.0
37.463,0.0,0.0,0.0,0.0,0.0,0.0
37.484,0.0,0.0,0.0,0.0,0.0,0.0
37.505,0.0,0.0,0.0,0.0,0.0,0.0
37.526,0.0,0.0,0.0,0.0,0.0,0.0
37.547,0.0,0.0,0.0,0.0,0.0,0.0
37.583,0.0,0.0,0.0,0.0,0.0,0.0
37.604,0.0,0.0,0.0,0.0,0.0,0.0
37.625,0.0,0.0,0.0,0.0,0.0,0.0
37.646,0.0,0.0,0.0,0.0,0.0,0.0
37.667,0.0,0.0,0.0,0.0,0.0,0.0
37.701,0.0,0.0,0.0,0.0,0.0,0.0
37.722,0.0,0.0,0.0,0.0,0.0,0.0
37.743,0.0,0.0,0.0,0.0,0.0,0.0
37.764,0.0,0.0,0.0,0.0,0.0,0.0
37.785,0.0,0.0,0.0,0.0,0.0,0.0
37.821,0.0,0.0,0.0,0.0,0.0,0.0
37.842,0.0,0.0,0.0,0.0,0.0,0.0
37.863,0.0,0.0,0.0,0.0,0.0,0.0
37.884,0.0,0.0,0.0,0.0,0.0,0.0
37.905,0.0,0.0,0.0,0.0,0.0,0.0
37.94,0.0,0.0,0.0,0.0,0.0,0.0
37.961,0.0,0.0,0.0,0.0,0.0,0.0
37.982,0.0,0.0,0.0,0.0,0.0,0.0
38.003,0.0,0.0,0.0,0.0,0.0,0.0
38.024,0.0,0.0,0.0,0.0,0.0,0.0
38.059,0.0,0.0,0.0,0.0,0.0,0.0
38.08,0.0,0.0,0.0,0.0,0.0,0.0
38.101,0.0,0.0,0.0,0.0,0.0,0.0
38.122,0.0,0.0,0.0,0.0,0.0,0.0
38.143,0.0,0.0,0.0,0.0,0.0,0.0
38.179,0.0,0.0,0.0,0.0,0.0,0.0
38.2,0.0,0.0,0.0,0.0,0.0,0.0
38.221,0.0,0.0,0.0,0.0,0.0,0.0
38.242,0.0,0.0,0.0,0.0,0.0,0.0
38.263,0.0,0.0,0.0,0.0,0.0,0.0
38.298,0.0,0.0,0.0,0.0,0.0,0.0
38.319,0.0,0.0,0.0,0.0,0.0,0.0
38.34,0.0,0.0,0.0,0.0,0.0,0.0
38.361,0.0,0.0,0.0,0.0,0.0,0.0
38.382,0.0,0.0,0.0,0.0,0.0,0.0
38.417,0.0,0.0,0.0,0.0,0.0,0.0
38.438,0.0,0.0,0.0,0.0,0.0,0.0
38.459,0.0,0.0,0.0,0.0,0.0,0.0
38.48,0.0,0.0,0.0,0.0,0.0,0.0
38.501,0.0,0.0,0.0,0.0,0.0,0.0
38.536,0.0,0.0,0.0,0.0,0.0,0.0
38.557,0.0,0.0,0.0,0.0,0.0,0.0
38.578,0.0,0.0,0.0,0.0,0.0,0.0
38.599,0.0,0.0,0.0,0.0,0.0,0.0
38.62,0.0,0.0,0.0,0.0,0.0,0.0
38.655,0.0,0.0,0.0,0.0,0.0,0.0
38.677,0.0,0.0,0.0,0.0,0.0,0.0
38.698,0.0,0.0,0.0,0.0,0.0,0.0
38.719,0.0,0.0,0.0,0.0,0.0,0.0
38.74,0.0,0.0,0.0,0.0,0.0,0.0
38.775,0.0,0.0,0.0,0.0,0.0,0.0
38.796,0.0,0.0,0.0,0.0,0.0,0.0
38.817,0.0,0.0,0.0,0.0,0.0,0.0
38.838,0.0,0.0,0.0,0.0,0.0,0.0
38.859,0.0,0.0,0.0,0.0,0.0,0.0
38.892,0.0,0.0,0.0,0.0,0.0,0.0
38.913,0.0,0.0,0.0,0.0,0.0,0.0
38.934,0.0,0.0,0.0,0.0,0.0,0.0
38.955,0.0,0.0,0.0,0.0,0.0,0.0
38.976,0.0,0.0,0.0,0.0,0.0,0.0
39.013,0.0,0.0,0.0,0.0,0.0,0.0
39.034,0.0,0.0,0.0,0.0,0.0,0.0
39.055,0.0,0.0,0.0,0.0,0.0,0.0
39.076,0.0,0.0,0.0,0.0,0.0,0.0
39.097,0.0,0.0,0.0,0.0,0.0,0.0
39.125,0.0,0.0,0.0,0.0,0.0,0.0
39.146,0.0,0.0,0.0,0.0,0.0,0.0
39.167,0.0,0.0,0.0,0.0,0.0,0.0
39.188,0.0,0.0,0.0,0.0,0.0,0.0
39.208,0.0,0.0,0.0,0.0,0.0,0.0
39.244,0.0,0.0,0.0,0.0,0.0,0.0
39.265,0.0,0.0,0.0,0.0,0.0,0.0
39.286,0.0,0.0,0.0,0.0,0.0,0.0
39.307,0.0,0.0,0.0,0.0,0.0,0.0
39.328,0.0,0.0,0.0,0.0,0.0,0.0
39.365,0.0,0.0,0.0,0.0,0.0,0.0
39.386,0.0,0.0,0.0,0.0,0.0,0.0
39.407,0.0,0.0,0.0,0.0,0.0,0.0
39.428,0.0,0.0,0.0,0.0,0.0,0.0
39.449,0.0,0.0,0.0,0.0,0.0,0.0
39.482,0.0,0.0,0.0,0.0,0.0,0.0
39.503,0.0,0.0,0.0,0.0,0.0,0.0
39.524,0.0,0.0,0.0,0.0,0.0,0.0
39.545,0.0,0.0,0.0,0.0,0.0,0.0
39.566,0.0,0.0,0.0,0.0,0.0,0.0
39.595,0.0,0.0,0.0,0.0,0.0,0.0
39.616,0.0,0.0,0.0,0.0,0.0,0.0
39.637,0.0,0.0,0.0,0.0,0.0,0.0
39.658,0.0,0.0,0.0,0.0,0.0,0.0
39.679,0.0,0.0,0.0,0.0,0.0,0.0
39.716,0.0,0.0,0.0,0.0,0.0,0.0
39.737,0.0,0.0,0.0,0.0,0.0,0.0
39.758,0.0,0.0,0.0,0.0,0.0,0.0
39.779,0.0,0.0,0.0,0.0,0.0,0.0
39.813,0.0,0.0,0.0,0.0,0.0,0.0
39.834,0.0,0.0,0.0,0.0,0.0,0.0
39.855,0.0,0.0,0.0,0.0,0.0,0.0
39.876,0.0,0.0,0.0,0.0,0.0,0.0
39.897,0.0,0.0,0.0,0.0,0.0,0.0
39.93,0.0,0.0,0.0,0.0,0.0,0.0
39.951,0.0,0.0,0.0,0.0,0.0,0.0
39.972,0.0,0.0,0.0,0.0,0.0,0.0
39.993,0.0,0.0,0.0,0.0,0.0,0.0
40.014,0.0,0.0,0.0,0.0,0.0,0.0
40.052,0.0,0.0,0.0,0.0,0.0,0.0
40.073,0.0,0.0,0.0,0.0,0.0,0.0
40.094,0.0,0.0,0.0,0.0,0.0,0.0
40.115,0.0,0.0,0.0,0.0,0.0,0.0
40.151,0.0,0.0,0.0,0.0,0.0,0.0
40.172,0.0,0.0,0.0,0.0,0.0,0.0
40.193,0.0,0.0,0.0,0.0,0.0,0.0
40.214,0.0,0.0,0.0,0.0,0.0,0.0
40.235,0.0,0.0,0.0,0.0,0.0,0.0
40.269,0.0,0.0,0.0,0.0,0.0,0.0
40.291,0.0,0.0,0.0,0.0,0.0,0.0
40.312,0.0,0.0,0.0,0.0,0.0,0.0
40.333,0.0,0.0,0.0,0.0,0.0,0.0
40.354,0.0,0.0,0.0,0.0,0.0,0.0
40.389,0.0,0.0,0.0,0.0,0.0,0.0
40.41,0.0,0.0,0.0,0.0,0.0,0.0
40.431,0.0,0.0,0.0,0.0,0.0,0.0
40.452,0.0,0.0,0.0,0.0,0.0,0.0
40.473,0.0,0.0,0.0,0.0,0.0,0.0
40.509,0.0,0.0,0.0,0.0,0.0,0.0
40.53,0.0,0.0,0.0,0.0,0.0,0.0
40.551,0.0,0.0,0.0,0.0,0.0,0.0
40.572,0.0,0.0,0.0,0.0,0.0,0.0
40.593,0.0,0.0,0.0,0.0,0.0,0.0
40.628,0.0,0.0,0.0,0.0,0.0,0.0
40.649,0.0,0.0,0.0,0.0,0.0,0.0
40.67,0.0,0.0,0.0,0.0,0.0,0.0
40.691,0.0,0.0,0.0,0.0,0.0,0.0
40.712,0.0,0.0,0.0,0.0,0.0,0.0
40.749,0.0,0.0,0.0,0.0,0.0,0.0
40.77,0.0,0.0,0.0,0.0,0.0,0.0
40.791,0.0,0.0,0.0,0.0,0.0,0.0
40.812,0.0,0.0,0.0,0.0,0.0,0.0
40.833,0.0,0.0,0.0,0.0,0.0,0.0
40.871,0.0,0.0,0.0,0.0,0.0,0.0
40.892,0.0,0.0,0.0,0.0,0.0,0.0
40.913,0.0,0.0,0.0,0.0,0.0,0.0
40.934,0.0,0.0,0.0,0.0,0.0,0.0
40.969,0.0,0.0,0.0,0.0,0.0,0.0
40.99,0.0,0.0,0.0,0.0,0.0,0.0
41.011,0.0,0.0,0.0,0.0,0.0,0.0
41.033,0.0,0.0,0.0,0.0,0.0,0.0
41.054,0.0,0.0,0.0,0.0,0.0,0.0
41.088,0.0,0.0,0.0,0.0,0.0,0.0
41.109,0.0,0.0,0.0,0.0,0.0,0.0
41.13,0.0,0.0,0.0,0.0,0.0,0.0
41.151,0.0,0.0,0.0,0.0,0.0,0.0
41.172,0.0,0.0,0.0,0.0,0.0,0.0
41.21,0.0,0.0,0.0,0.0,0.0,0.0
41.231,0.0,0.0,0.0,0.0,0.0,0.0
41.252,0.0,0.0,0.0,0.0,0.0,0.0
41.273,0.0,0.0,0.0,0.0,0.0,0.0
41.306,0.0,0.0,0.0,0.0,0.0,0.0
41.327,0.0,0.0,0.0,0.0,0.0,0.0
41.348,0.0,0.0,0.0,0.0,0.0,0.0
41.369,0.0,0.0,0.0,0.0,0.0,0.0
41.39,0.0,0.0,0.0,0.0,0.0,0.0
41.428,0.0,0.0,0.0,0.0,0.0,0.0
41.449,0.0,0.0,0.0,0.0,0.0,0.0
41.47,0.0,0.0,0.0,0.0,0.0,0.0
41.491,0.0,0.0,0.0,0.0,0.0,0.0
41.525,0.0,0.0,0.0,0.0,0.0,0.0
41.546,0.0,0.0,0.0,0.0,0.0,0.0
41.567,0.0,0.0,0.0,0.0,0.0,0.0
41.588,0.0,0.0,0.0,0.0,0.0,0.0
41.609,0.0,0.0,0.0,0.0,0.0,0.0
41.644,0.0,0.0,0.0,0.0,0.0,0.0
41.665,0.0,0.0,0.0,0.0,0.0,0.0
41.686,0.0,0.0,0.0,0.0,0.0,0.0
41.707,0.0,0.0,0.0,0.0,0.0,0.0
41.728,0.0,0.0,0.0,0.0,0.0,0.0
41.763,0.0,0.0,0.0,0.0,0.0,0.0
41.784,0.0,0.0,0.0,0.0,0.0,0.0
41.805,0.0,0.0,0.0,0.0,0.0,0.0
41.826,0.0,0.0,0.0,0.0,0.0,0.0
41.847,0.0,0.0,0.0,0.0,0.0,0.0
41.883,0.0,0.0,0.0,0.0,0.0,0.0
41.904,0.0,0.0,0.0,0.0,0.0,0.0
41.925,0.0,0.0,0.0,0.0,0.0,0.0
41.946,0.0,0.0,0.0,0.0,0.0,0.0
41.967,0.0,0.0,0.0,0.0,0.0,0.0
42.002,0.0,0.0,0.0,0.0,0.0,0.0
42.023,0.0,0.0,0.0,0.0,0.0,0.0
42.044,0.0,0.0,0.0,0.0,0.0,0.0
42.065,0.0,0.0,0.0,0.0,0.0,0.0
42.086,0.0,0.0,0.0,0.0,0.0,0.0
42.121,0.0,0.0,0.0,0.0,0.0,0.0
42.142,0.0,0.0,0.0,0.0,0.0,0.0
42.163,0.0,0.0,0.0,0.0,0.0,0.0
42.184,0.0,0.0,0.0,0.0,0.0,0.0
42.205,0.0,0.0,0.0,0.0,0.0,0.0
42.24,0.0,0.0,0.0,0.0,0.0,0.0
42.261,0.0,0.0,0.0,0.0,0.0,0.0
42.282,0.0,0.0,0.0,0.0,0.0,0.0
42.303,0.0,0.0,0.0,0.0,0.0,0.0
42.324,0.0,0.0,0.0,0.0,0.0,0.0
42.359,0.0,0.0,0.0,0.0,0.0,0.0
42.38,0.0,0.0,0.0,0.0,0.0,0.0
42.401,0.0,0.0,0.0,0.0,0.0,0.0
42.422,0.0,0.0,0.0,0.0,0.0,0.0
42.443,0.0,0.0,0.0,0.0,0.0,0.0
42.479,0.0,0.0,0.0,0.0,0.0,0.0
42.5,0.0,0.0,0.0,0.0,0.0,0.0
42.521,0.0,0.0,0.0,0.0,0.0,0.0
42.542,0.0,0.0,0.0,0.0,0.0,0.0
42.563,0.0,0.0,0.0,0.0,0.0,0.0
42.598,0.0,0.0,0.0,0.0,0.0,0.0
42.619,0.0,0.0,0.0,0.0,0.0,0.0
42.64,0.0,0.0,0.0,0.0,0.0,0.0
42.661,0.0,0.0,0.0,0.0,0.0,0.0
42.682,0.0,0.0,0.0,0.0,0.0,0.0
42.719,0.0,0.0,0.0,0.0,0.0,0.0
42.74,0.0,0.0,0.0,0.0,0.0,0.0
42.761,0.0,0.0,0.0,0.0,0.0,0.0
42.782,0.0,0.0,0.0,0.0,0.0,0.0
42.803,0.0,0.0,0.0,0.0,0.0,0.0
42.839,0.0,0.0,0.0,0.0,0.0,0.0
42.86,0.0,0.0,0.0,0.0,0.0,0.0
42.881,0.0,0.0,0.0,0.0,0.0,0.0
42.902,0.0,0.0,0.0,0.0,0.0,0.0
42.923,0.0,0.0,0.0,0.0,0.0,0.0
42.96,0.0,0.0,0.0,0.0,0.0,0.0
42.981,0.0,0.0,0.0,0.0,0.0,0.0
43.002,0.0,0.0,0.0,0.0,0.0,0.0
43.023,0.0,0.0,0.0,0.0,0.0,0.0
43.056,0.0,0.0,0.0,0.0,0.0,0.0
43.077,0.0,0.0,0.0,0.0,0.0,0.0
43.098,0.0,0.0,0.0,0.0,0.0,0.0
43.119,0.0,0.0,0.0,0.0,0.0,0.0
43.14,0.0,0.0,0.0,0.0,0.0,0.0
43.175,0.0,0.0,0.0,0.0,0.0,0.0
43.196,0.0,0.0,0.0,0.0,0.0,0.0
43.217,0.0,0.0,0.0,0.0,0.0,0.0
43.238,0.0,0.0,0.0,0.0,0.0,0.0
43.259,0.0,0.0,0.0,0.0,0.0,0.0
43.293,0.0,0.0,0.0,0.0,0.0,0.0
43.314,0.0,0.0,0.0,0.0,0.0,0.0
43.335,0.0,0.0,0.0,0.0,0.0,0.0
43.356,0.0,0.0,0.0,0.0,0.0,0.0
43.377,0.0,0.0,0.0,0.0,0.0,0.0
43.412,0.0,0.0,0.0,0.0,0.0,0.0
43.433,0.0,0.0,0.0,0.0,0.0,0.0
43.454,0.0,0.0,0.0,0.0,0.0,0.0
43.475,0.0,0.0,0.0,0.0,0.0,0.0
43.496,0.0,0.0,0.0,0.0,0.0,0.0
43.529,0.0,0.0,0.0,0.0,0.0,0.0
43.55,0.0,0.0,0.0,0.0,0.0,0.0
43.571,0.0,0.0,0.0,0.0,0.0,0.0
43.591,0.0,0.0,0.0,0.0,0.0,0.0
43.612,0.0,0.0,0.0,0.0,0.0,0.0
43.647,0.0,0.0,0.0,0.0,0.0,0.0
43.668,0.0,0.0,0.0,0.0,0.0,0.0
43.689,0.0,0.0,0.0,0.0,0.0,0.0
43.71,0.0,0.0,0.0,0.0,0.0,0.0
43.731,0.0,0.0,0.0,0.0,0.0,0.0
43.765,0.0,0.0,0.0,0.0,0.0,0.0
43.786,0.0,0.0,0.0,0.0,0.0,0.0
43.807,0.0,0.0,0.0,0.0,0.0,0.0
43.828,0.0,0.0,0.0,0.0,0.0,0.0
43.849,0.0,0.0,0.0,0.0,0.0,0.0
43.883,0.0,0.0,0.0,0.0,0.0,0.0
43.904,0.0,0.0,0.0,0.0,0.0,0.0
43.925,0.0,0.0,0.0,0.0,0.0,0.0
43.946,0.0,0.0,0.0,0.0,0.0,0.0
43.967,0.0,0.0,0.0,0.0,0.0,0.0
44.001,0.0,0.0,0.0,0.0,0.0,0.0
44.022,0.0,0.0,0.0,0.0,0.0,0.0
44.043,0.0,0.0,0.0,0.0,0.0,0.0
44.064,0.0,0.0,0.0,0.0,0.0,0.0
44.086,0.0,0.0,0.0,0.0,0.0,0.0
44.12,0.0,0.0,0.0,0.0,0.0,0.0
44.141,0.0,0.0,0.0,0.0,0.0,0.0
44.162,0.0,0.0,0.0,0.0,0.0,0.0
44.183,0.0,0.0,0.0,0.0,0.0,0.0
44.204,0.0,0.0,0.0,0.0,0.0,0.0
44.238,0.0,0.0,0.0,0.0,0.0,0.0
44.259,0.0,0.0,0.0,0.0,0.0,0.0
44.28,0.0,0.0,0.0,0.0,0.0,0.0
44.301,0.0,0.0,0.0,0.0,0.0,0.0
44.322,0.0,0.0,0.0,0.0,0.0,0.0
44.357,0.0,0.0,0.0,0.0,0.0,0.0
44.378,0.0,0.0,0.0,0.0,0.0,0.0
44.399,0.0,0.0,0.0,0.0,0.0,0.0
44.42,0.0,0.0,0.0,0.0,0.0,0.0
44.441,0.0,0.0,0.0,0.0,0.0,0.0
44.475,0.0,0.0,0.0,0.0,0.0,0.0
44.497,0.0,0.0,0.0,0.0,0.0,0.0
44.518,0.0,0.0,0.0,0.0,0.0,0.0
44.539,0.0,0.0,0.0,0.0,0.0,0.0
44.56,0.0,0.0,0.0,0.0,0.0,0.0
44.596,0.0,0.0,0.0,0.0,0.0,0.0
44.617,0.0,0.0,0.0,0.0,0.0,0.0
44.638,0.0,0.0,0.0,0.0,0.0,0.0
44.659,0.0,0.0,0.0,0.0,0.0,0.0
44.68,0.0,0.0,0.0,0.0,0.0,0.0
44.716,0.0,0.0,0.0,0.0,0.0,0.0
44.737,0.0,0.0,0.0,0.0,0.0,0.0
44.758,0.0,0.0,0.0,0.0,0.0,0.0
44.779,0.0,0.0,0.0,0.0,0.0,0.0
44.8,0.0,0.0,0.0,0.0,0.0,0.0
44.838,0.0,0.0,0.0,0.0,0.0,0.0
44.859,0.0,0.0,0.0,0.0,0.0,0.0
44.88,0.0,0.0,0.0,0.0,0.0,0.0
44.901,0.0,0.0,0.0,0.0,0.0,0.0
44.939,0.0,0.0,0.0,0.0,0.0,0.0
44.96,0.0,0.0,0.0,0.0,0.0,0.0
44.981,0.0,0.0,0.0,0.0,0.0,0.0
45.002,0.0,0.0,0.0,0.0,0.0,0.0
45.037,0.0,0.0,0.0,0.0,0.0,0.0
45.058,0.0,0.0,0.0,0.0,0.0,0.0
45.079,0.0,0.0,0.0,0.0,0.0,0.0
45.1,0.0,0.0,0.0,0.0,0.0,0.0
45.121,0.0,0.0,0.0,0.0,0.0,0.0
45.158,0.0,0.0,0.0,0.0,0.0,0.0
45.179,0.0,0.0,0.0,0.0,0.0,0.0
45.2,0.0,0.0,0.0,0.0,0.0,0.0
45.221,0.0,0.0,0.0,0.0,0.0,0.0
45.256,0.0,0.0,0.0,0.0,0.0,0.0
45.277,0.0,0.0,0.0,0.0,0.0,0.0
45.298,0.0,0.0,0.0,0.0,0.0,0.0
45.319,0.0,0.0,0.0,0.0,0.0,0.0
45.34,0.0,0.0,0.0,0.0,0.0,0.0
45.375,0.0,0.0,0.0,0.0,0.0,0.0
45.396,0.0,0.0,0.0,0.0,0.0,0.0
45.417,0.0,0.0,0.0,0.0,0.0,0.0
45.438,0.0,0.0,0.0,0.0,0.0,0.0
45.459,0.0,0.0,0.0,0.0,0.0,0.0
45.497,0.0,0.0,0.0,0.0,0.0,0.0
45.518,0.0,0.0,0.0,0.0,0.0,0.0
45.539,0.0,0.0,0.0,0.0,0.0,0.0
45.56,0.0,0.0,0.0,0.0,0.0,0.0
45.594,0.0,0.0,0.0,0.0,0.0,0.0
45.615,0.0,0.0,0.0,0.0,0.0,0.0
45.636,0.0,0.0,0.0,0.0,0.0,0.0
45.657,0.0,0.0,0.0,0.0,0.0,0.0
45.678,0.0,0.0,0.0,0.0,0.0,0.0
45.713,0.0,0.0,0.0,0.0,0.0,0.0
45.734,0.0,0.0,0.0,0.0,0.0,0.0
45.755,0.0,0.0,0.0,0.0,0.0,0.0
45.776,0.0,0.0,0.0,0.0,0.0,0.0
45.797,0.0,0.0,0.0,0.0,0.0,0.0
45.833,0.0,0.0,0.0,0.0,0.0,0.0
45.854,0.0,0.0,0.0,0.0,0.0,0.0
45.875,0.0,0.0,0.0,0.0,0.0,0.0
45.896,0.0,0.0,0.0,0.0,0.0,0.0
45.917,0.0,0.0,0.0,0.0,0.0,0.0
45.953,0.0,0.0,0.0,0.0,0.0,0.0
45.974,0.0,0.0,0.0,0.0,0.0,0.0
45.995,0.0,0.0,0.0,0.0,0.0,0.0
46.016,0.0,0.0,0.0,0.0,0.0,0.0
46.037,0.0,0.0,0.0,0.0,0.0,0.0
46.073,0.0,0.0,0.0,0.0,0.0,0.0
46.094,0.0,0.0,0.0,0.0,0.0,0.0
46.115,0.0,0.0,0.0,0.0,0.0,0.0
46.136,0.0,0.0,0.0,0.0,0.0,0.0
46.157,0.0,0.0,0.0,0.0,0.0,0.0
46.193,0.0,0.0,0.0,0.0,0.0,0.0
46.214,0.0,0.0,0.0,0.0,0.0,0.0
46.235,0.0,0.0,0.0,0.0,0.0,0.0
46.256,0.0,0.0,0.0,0.0,0.0,0.0
46.277,0.0,0.0,0.0,0.0,0.0,0.0
46.312,0.0,0.0,0.0,0.0,0.0,0.0
46.333,0.0,0.0,0.0,0.0,0.0,0.0
46.355,0.0,0.0,0.0,0.0,0.0,0.0
46.376,0.0,0.0,0.0,0.0,0.0,0.0
46.397,0.0,0.0,0.0,0.0,0.0,0.0
